state	lambda_0	mu_0	theta	LP	LL	Pr
53	0.0569514372380067	0.0113521602322873	-1.58623625758816	-28.4680565102194	-22.9465955923571	-5.52146091786225
54	0.0569514372380067	0.0113521602322873	-1.58623625758816	-28.4680565102194	-22.9465955923571	-5.52146091786225
55	0.0879365529841176	0.0113521602322873	-1.58623625758816	-28.3670960326773	-22.845635114815	-5.52146091786225
56	0.0879365529841176	0.00815823442874573	-1.58623625758816	-28.336409716958	-22.8149487990957	-5.52146091786225
57	0.0879365529841176	0.00815823442874573	-1.58623625758816	-28.336409716958	-22.8149487990957	-5.52146091786225
58	0.0988725557587905	0.00815823442874573	-1.58623625758816	-28.5178748561886	-22.9964139383263	-5.52146091786225
59	0.0988725557587905	0.00815823442874573	-1.58623625758816	-28.5178748561886	-22.9964139383263	-5.52146091786225
60	0.0988725557587905	0.00815823442874573	-1.58623625758816	-28.5178748561886	-22.9964139383263	-5.52146091786225
61	0.0689835031926675	0.00815823442874573	-1.58623625758816	-28.2312749968119	-22.7098140789496	-5.52146091786225
62	0.0689835031926675	0.00815823442874573	-1.58623625758816	-28.2312749968119	-22.7098140789496	-5.52146091786225
63	0.0689835031926675	0.00815823442874573	-1.58623625758816	-28.2312749968119	-22.7098140789496	-5.52146091786225
64	0.0689835031926675	0.00815823442874573	-1.58623625758816	-28.2312749968119	-22.7098140789496	-5.52146091786225
65	0.0689835031926675	0.00815823442874573	-1.58623625758816	-28.2312749968119	-22.7098140789496	-5.52146091786225
66	0.0689835031926675	0.00815823442874573	-1.58623625758816	-28.2312749968119	-22.7098140789496	-5.52146091786225
67	0.0914495012635436	0.00815823442874573	-1.58623625758816	-28.3866184016413	-22.865157483779	-5.52146091786225
68	0.0914495012635436	0.00432231024424372	-1.58623625758816	-28.370061278717	-22.8486003608548	-5.52146091786225
69	0.0914495012635436	0.00432231024424372	-1.58623625758816	-28.370061278717	-22.8486003608548	-5.52146091786225
70	0.0909902700256406	0.00432231024424372	-1.58623625758816	-28.3618184169459	-22.8403574990837	-5.52146091786225
71	0.0909902700256406	0.00320468369746423	-1.58623625758816	-28.3588946325764	-22.8374337147142	-5.52146091786225
72	0.0909902700256406	0.00320468369746423	-1.58623625758816	-28.3588946325764	-22.8374337147142	-5.52146091786225
73	0.0861853215055833	0.00320468369746423	-1.58623625758816	-28.2770155479766	-22.7555546301143	-5.52146091786225
74	0.0861853215055833	0.00400233657134502	-1.58623625758816	-28.281705579407	-22.7602446615448	-5.52146091786225
75	0.0861853215055833	0.00400233657134502	-1.58623625758816	-28.281705579407	-22.7602446615448	-5.52146091786225
76	0.0939883987368109	0.00400233657134502	-1.58623625758816	-28.4176717893833	-22.8962108715211	-5.52146091786225
77	0.0939883987368109	0.00400233657134502	-1.58623625758816	-28.4176717893833	-22.8962108715211	-5.52146091786225
78	0.0939883987368109	0.00400233657134502	-1.58623625758816	-28.4176717893833	-22.8962108715211	-5.52146091786225
79	0.100335390691876	0.00400233657134502	-1.58623625758816	-28.5548776613439	-23.0334167434817	-5.52146091786225
80	0.100335390691876	0.0386437949346733	-1.58623625758816	-28.9093428985875	-23.3878819807252	-5.52146091786225
81	0.100335390691876	0.0386437949346733	-1.58623625758816	-28.9093428985875	-23.3878819807252	-5.52146091786225
82	0.0731206444746678	0.0386437949346733	-1.58623625758816	-29.1516961106546	-23.6302351927924	-5.52146091786225
83	0.0731206444746678	0.055019177290586	-1.58623625758816	-29.8911390376231	-24.3696781197609	-5.52146091786225
84	0.0731206444746678	0.055019177290586	-1.58623625758816	-29.8911390376231	-24.3696781197609	-5.52146091786225
85	0.0731206444746678	0.055019177290586	-1.58623625758816	-29.8911390376231	-24.3696781197609	-5.52146091786225
86	0.0731206444746678	0.063206165777381	-1.58623625758816	-30.3128696360866	-24.7914087182243	-5.52146091786225
87	0.0731206444746678	0.063206165777381	-1.58623625758816	-30.3128696360866	-24.7914087182243	-5.52146091786225
88	0.0731666020333291	0.063206165777381	-1.58623625758816	-30.3112398857053	-24.789778967843	-5.52146091786225
89	0.0731666020333291	0.0404163007795729	-1.58623625758816	-29.2234067992452	-23.701945881383	-5.52146091786225
90	0.0731666020333291	0.0404163007795729	-1.14304349992216	-28.8150847785497	-23.2936238606874	-5.52146091786225
91	0.0731666020333291	0.0404163007795729	-1.14304349992216	-28.8150847785497	-23.2936238606874	-5.52146091786225
92	0.0731666020333291	0.0198996946531644	-1.14304349992216	-28.3625978806339	-22.8411369627717	-5.52146091786225
93	0.0731666020333291	0.0198996946531644	-1.14304349992216	-28.3625978806339	-22.8411369627717	-5.52146091786225
94	0.0675633215896387	0.0198996946531644	-1.14304349992216	-28.3396641269032	-22.8182032090409	-5.52146091786225
95	0.0675633215896387	0.0198996946531644	-1.14304349992216	-28.3396641269032	-22.8182032090409	-5.52146091786225
96	0.0675633215896387	0.0198996946531644	-2.4424676601658	-29.5000447070922	-23.97858378923	-5.52146091786225
97	0.0675633215896387	0.0198996946531644	-2.4424676601658	-29.5000447070922	-23.97858378923	-5.52146091786225
98	0.0675633215896387	0.00830353499914138	-2.4424676601658	-28.9368363568743	-23.415375439012	-5.52146091786225
99	0.0675633215896387	0.00830353499914138	-0.491829160981562	-28.5813588291382	-23.059897911276	-5.52146091786225
100	0.0675633215896387	0.00830353499914138	-0.491829160981562	-28.5813588291382	-23.059897911276	-5.52146091786225
101	0.0675633215896387	0.000545320204202255	-0.491829160981562	-28.70685224788	-23.1853913300177	-5.52146091786225
102	0.0675633215896387	0.000545320204202255	-0.491829160981562	-28.70685224788	-23.1853913300177	-5.52146091786225
103	0.0675633215896387	0.000545320204202255	-0.491829160981562	-28.70685224788	-23.1853913300177	-5.52146091786225
104	0.0675633215896387	0.029330049829229	-0.491829160981562	-28.486234959232	-22.9647740413698	-5.52146091786225
105	0.0675633215896387	0.029330049829229	-0.491829160981562	-28.486234959232	-22.9647740413698	-5.52146091786225
106	0.0675633215896387	0.029330049829229	-0.491829160981562	-28.486234959232	-22.9647740413698	-5.52146091786225
107	0.0675633215896387	0.0562563573546886	-0.491829160981562	-28.8719767792512	-23.350515861389	-5.52146091786225
108	0.0675633215896387	0.0562563573546886	-0.491829160981562	-28.8719767792512	-23.350515861389	-5.52146091786225
109	0.0675633215896387	0.0562563573546886	-0.491829160981562	-28.8719767792512	-23.350515861389	-5.52146091786225
110	0.0675633215896387	0.0713773398265278	-0.491829160981562	-29.3157072464128	-23.7942463285505	-5.52146091786225
111	0.0675633215896387	0.0713773398265278	-0.491829160981562	-29.3157072464128	-23.7942463285505	-5.52146091786225
112	0.0675633215896387	0.0713773398265278	-0.491829160981562	-29.3157072464128	-23.7942463285505	-5.52146091786225
113	0.0675633215896387	0.0435525412794258	-0.491829160981562	-28.6217993921491	-23.1003384742868	-5.52146091786225
114	0.0675633215896387	0.0435525412794258	-0.491829160981562	-28.6217993921491	-23.1003384742868	-5.52146091786225
115	0.0970416977844737	0.0435525412794258	-0.491829160981562	-29.347166668235	-23.8257057503728	-5.52146091786225
116	0.0970416977844737	0.0234605321866134	-0.491829160981562	-29.7572251976519	-24.2357642797896	-5.52146091786225
117	0.0970416977844737	0.0234605321866134	-3.94769622371878	-31.1259333556216	-25.6044724377593	-5.52146091786225
118	0.0989776772108652	0.0234605321866134	-3.94769622371878	-31.0673826293297	-25.5459217114674	-5.52146091786225
119	0.0989776772108652	0.0279439662616696	-3.94769622371878	-31.3630224415975	-25.8415615237352	-5.52146091786225
120	0.0989776772108652	0.0279439662616696	-3.94769622371878	-31.3630224415975	-25.8415615237352	-5.52146091786225
121	0.147065184347199	0.0279439662616696	-3.94769622371878	-30.3443959144383	-24.8229349965761	-5.52146091786225
122	0.147065184347199	0.0279439662616696	-3.94769622371878	-30.3443959144383	-24.8229349965761	-5.52146091786225
123	0.147065184347199	0.0279439662616696	-3.94769622371878	-30.3443959144383	-24.8229349965761	-5.52146091786225
124	0.127085675482361	0.0279439662616696	-3.94769622371878	-30.6716924962826	-25.1502315784204	-5.52146091786225
125	0.127085675482361	0.0279439662616696	-3.94769622371878	-30.6716924962826	-25.1502315784204	-5.52146091786225
126	0.127085675482361	0.0279439662616696	-3.94769622371878	-30.6716924962826	-25.1502315784204	-5.52146091786225
127	0.0922197458487844	0.0279439662616696	-3.94769622371878	-31.5837980910654	-26.0623371732032	-5.52146091786225
128	0.0922197458487844	0.0286670241354174	-3.94769622371878	-31.6332605973087	-26.1117996794464	-5.52146091786225
129	0.0922197458487844	0.0286670241354174	-3.78376911874163	-31.3346186906599	-25.8131577727976	-5.52146091786225
130	0.0669593679730443	0.0286670241354174	-3.78376911874163	-32.4159851363266	-26.8945242184644	-5.52146091786225
131	0.0669593679730443	0.0228010026483974	-3.78376911874163	-31.9913146631999	-26.4698537453376	-5.52146091786225
132	0.0669593679730443	0.0228010026483974	-3.78376911874163	-31.9913146631999	-26.4698537453376	-5.52146091786225
133	0.0669593679730443	0.0228010026483974	-3.78376911874163	-31.9913146631999	-26.4698537453376	-5.52146091786225
134	0.0669593679730443	0.0321859401741462	-3.78376911874163	-32.6749525425108	-27.1534916246485	-5.52146091786225
135	0.0669593679730443	0.0321859401741462	-0.947455264522673	-28.5324288414198	-23.0109679235576	-5.52146091786225
136	0.0866997725569021	0.0321859401741462	-0.947455264522673	-28.6904766649353	-23.1690157470731	-5.52146091786225
137	0.0866997725569021	0.0271603018509676	-0.947455264522673	-28.6713281549155	-23.1498672370532	-5.52146091786225
138	0.0866997725569021	0.0271603018509676	-1.65463378147719	-28.666567849153	-23.1451069312907	-5.52146091786225
139	0.0665275559773445	0.0271603018509676	-1.65463378147719	-28.9067792295683	-23.3853183117061	-5.52146091786225
140	0.0665275559773445	0.05646552917224	-1.65463378147719	-30.3098780415802	-24.7884171237179	-5.52146091786225
141	0.0665275559773445	0.05646552917224	-1.65463378147719	-30.3098780415802	-24.7884171237179	-5.52146091786225
142	0.0591020179055512	0.05646552917224	-1.65463378147719	-30.6504769955251	-25.1290160776629	-5.52146091786225
143	0.0591020179055512	0.0536159498710159	-1.65463378147719	-30.4831231271357	-24.9616622092734	-5.52146091786225
144	0.0591020179055512	0.0536159498710159	-1.65463378147719	-30.4831231271357	-24.9616622092734	-5.52146091786225
145	0.104219283140763	0.0536159498710159	-1.65463378147719	-29.362731645194	-23.8412707273317	-5.52146091786225
146	0.104219283140763	0.0515220525174037	-1.65463378147719	-29.2946988157337	-23.7732378978715	-5.52146091786225
147	0.104219283140763	0.0515220525174037	-1.65463378147719	-29.2946988157337	-23.7732378978715	-5.52146091786225
148	0.0634496170336268	0.0515220525174037	-1.65463378147719	-30.1655206954204	-24.6440597775582	-5.52146091786225
149	0.0634496170336268	0.0514159726801527	-1.65463378147719	-30.159714548676	-24.6382536308137	-5.52146091786225
150	0.0634496170336268	0.0514159726801527	-1.65463378147719	-30.159714548676	-24.6382536308137	-5.52146091786225
151	0.0659494129841807	0.0514159726801527	-1.65463378147719	-30.0587846283099	-24.5373237104477	-5.52146091786225
152	0.0659494129841807	0.0383579689513087	-1.65463378147719	-29.405521961124	-23.8840610432617	-5.52146091786225
153	0.0659494129841807	0.0383579689513087	-1.65463378147719	-29.405521961124	-23.8840610432617	-5.52146091786225
154	0.0870497767772375	0.0383579689513087	-1.65463378147719	-28.9963071308121	-23.4748462129498	-5.52146091786225
155	0.0870497767772375	0.0144370343865129	-1.65463378147719	-28.3989412989313	-22.8774803810691	-5.52146091786225
156	0.0870497767772375	0.0144370343865129	-1.65463378147719	-28.3989412989313	-22.8774803810691	-5.52146091786225
157	0.0995987443347057	0.0144370343865129	-1.65463378147719	-28.5255779832747	-23.0041170654125	-5.52146091786225
158	0.0995987443347057	0.0144370343865129	-1.65463378147719	-28.5255779832747	-23.0041170654125	-5.52146091786225
159	0.0995987443347057	0.0144370343865129	-3.42383357180664	-29.6976213822885	-24.1761604644263	-5.52146091786225
160	0.0786145899930525	0.0144370343865129	-3.42383357180664	-30.2808564614902	-24.759395543628	-5.52146091786225
161	0.0786145899930525	0.0144370343865129	-3.42383357180664	-30.2808564614902	-24.759395543628	-5.52146091786225
162	0.0786145899930525	0.0144370343865129	-3.42383357180664	-30.2808564614902	-24.759395543628	-5.52146091786225
163	0.0786145899930525	0.0144370343865129	-3.42383357180664	-30.2808564614902	-24.759395543628	-5.52146091786225
164	0.0786145899930525	0.0144370343865129	-3.42383357180664	-30.2808564614902	-24.759395543628	-5.52146091786225
165	0.0786145899930525	0.0144370343865129	-3.42383357180664	-30.2808564614902	-24.759395543628	-5.52146091786225
166	0.0600107450020071	0.0144370343865129	-3.42383357180664	-31.1044963538732	-25.583035436011	-5.52146091786225
167	0.0600107450020071	0.0144370343865129	-3.42383357180664	-31.1044963538732	-25.583035436011	-5.52146091786225
168	0.0600107450020071	0.0144370343865129	-3.42383357180664	-31.1044963538732	-25.583035436011	-5.52146091786225
169	0.110198624599571	0.0144370343865129	-3.42383357180664	-29.4971400125338	-23.9756790946715	-5.52146091786225
170	0.110198624599571	0.00208379633116005	-3.42383357180664	-28.9268001685079	-23.4053392506456	-5.52146091786225
171	0.110198624599571	0.00208379633116005	-3.32003767986407	-28.8293306922348	-23.3078697743726	-5.52146091786225
172	0.129108313218233	0.00208379633116005	-3.32003767986407	-28.6947874104964	-23.1733264926342	-5.52146091786225
173	0.129108313218233	0.00208379633116005	-3.32003767986407	-28.6947874104964	-23.1733264926342	-5.52146091786225
174	0.129108313218233	0.00208379633116005	-3.32003767986407	-28.6947874104964	-23.1733264926342	-5.52146091786225
175	0.147212362518681	0.00208379633116005	-3.32003767986407	-28.6687380429027	-23.1472771250405	-5.52146091786225
176	0.147212362518681	0.00208379633116005	-3.32003767986407	-28.6687380429027	-23.1472771250405	-5.52146091786225
177	0.147212362518681	0.00208379633116005	-3.89511696133494	-29.0270115942511	-23.5055506763889	-5.52146091786225
178	0.198394045789349	0.00208379633116005	-3.89511696133494	-28.941104962223	-23.4196440443608	-5.52146091786225
179	0.198394045789349	0.00208379633116005	-3.89511696133494	-28.941104962223	-23.4196440443608	-5.52146091786225
180	0.198394045789349	0.00208379633116005	-3.89511696133494	-28.941104962223	-23.4196440443608	-5.52146091786225
181	0.160994602397806	0.00208379633116005	-3.89511696133494	-28.9578079197991	-23.4363470019369	-5.52146091786225
182	0.160994602397806	0.00208379633116005	-3.89511696133494	-28.9578079197991	-23.4363470019369	-5.52146091786225
183	0.160994602397806	0.00208379633116005	-3.89511696133494	-28.9578079197991	-23.4363470019369	-5.52146091786225
184	0.117547307853899	0.00208379633116005	-3.89511696133494	-29.3389026913665	-23.8174417735042	-5.52146091786225
185	0.117547307853899	0.00208379633116005	-3.89511696133494	-29.3389026913665	-23.8174417735042	-5.52146091786225
186	0.117547307853899	0.00208379633116005	-1.43287829026876	-29.3022895507522	-23.7808286328899	-5.52146091786225
187	0.0980052384934153	0.00208379633116005	-1.43287829026876	-28.6496117740545	-23.1281508561923	-5.52146091786225
188	0.0980052384934153	0.00208379633116005	-1.43287829026876	-28.6496117740545	-23.1281508561923	-5.52146091786225
189	0.0980052384934153	0.00208379633116005	-1.43287829026876	-28.6496117740545	-23.1281508561923	-5.52146091786225
190	0.0980052384934153	0.00208379633116005	-1.43287829026876	-28.6496117740545	-23.1281508561923	-5.52146091786225
191	0.0980052384934153	0.00208379633116005	-1.43287829026876	-28.6496117740545	-23.1281508561923	-5.52146091786225
192	0.0980052384934153	0.00208379633116005	-1.43287829026876	-28.6496117740545	-23.1281508561923	-5.52146091786225
193	0.0875157496887836	0.00208379633116005	-1.43287829026876	-28.3789439825543	-22.857483064692	-5.52146091786225
194	0.0875157496887836	0.0243736286263765	-1.43287829026876	-28.5456573111137	-23.0241963932515	-5.52146091786225
195	0.0875157496887836	0.0243736286263765	-1.43287829026876	-28.5456573111137	-23.0241963932515	-5.52146091786225
196	0.051738970085719	0.0243736286263765	-1.43287829026876	-28.9789365864781	-23.4574756686159	-5.52146091786225
197	0.051738970085719	0.0243736286263765	-1.43287829026876	-28.9789365864781	-23.4574756686159	-5.52146091786225
198	0.051738970085719	0.0243736286263765	-1.43287829026876	-28.9789365864781	-23.4574756686159	-5.52146091786225
199	0.051738970085719	0.0243736286263765	-1.43287829026876	-28.9789365864781	-23.4574756686159	-5.52146091786225
200	0.051738970085719	0.00789851295854896	-1.43287829026876	-28.3432865625257	-22.8218256446634	-5.52146091786225
201	0.051738970085719	0.00789851295854896	-1.89280007273056	-28.7911628230279	-23.2697019051657	-5.52146091786225
202	0.051738970085719	0.00789851295854896	-1.89280007273056	-28.7911628230279	-23.2697019051657	-5.52146091786225
203	0.051738970085719	0.00690939741452623	-1.89280007273056	-28.7480010095097	-23.2265400916475	-5.52146091786225
204	0.051738970085719	0.00690939741452623	-1.89280007273056	-28.7480010095097	-23.2265400916475	-5.52146091786225
205	0.051738970085719	0.00690939741452623	-1.89280007273056	-28.7480010095097	-23.2265400916475	-5.52146091786225
206	0.051738970085719	0.00690939741452623	-1.89280007273056	-28.7480010095097	-23.2265400916475	-5.52146091786225
207	0.051738970085719	0.00690939741452623	-1.89280007273056	-28.7480010095097	-23.2265400916475	-5.52146091786225
208	0.0488136295723092	0.00690939741452623	-1.89280007273056	-28.862695400092	-23.3412344822297	-5.52146091786225
209	0.0488136295723092	0.00690939741452623	-1.89280007273056	-28.862695400092	-23.3412344822297	-5.52146091786225
210	0.0488136295723092	0.00690939741452623	-1.89280007273056	-28.862695400092	-23.3412344822297	-5.52146091786225
211	0.0839074022576425	0.00690939741452623	-1.89280007273056	-28.2876293487431	-22.7661684308808	-5.52146091786225
212	0.0839074022576425	0.00690939741452623	-1.89280007273056	-28.2876293487431	-22.7661684308808	-5.52146091786225
213	0.0839074022576425	0.00690939741452623	-1.89280007273056	-28.2876293487431	-22.7661684308808	-5.52146091786225
214	0.0773344495820476	0.00690939741452623	-1.89280007273056	-28.2930467805567	-22.7715858626944	-5.52146091786225
215	0.0773344495820476	0.0375080986877997	-1.89280007273056	-29.3615399577831	-23.8400790399209	-5.52146091786225
216	0.0773344495820476	0.0375080986877997	-1.89280007273056	-29.3615399577831	-23.8400790399209	-5.52146091786225
217	0.0773344495820476	0.0375080986877997	-1.89280007273056	-29.3615399577831	-23.8400790399209	-5.52146091786225
218	0.0773344495820476	0.0144560225191267	-1.89280007273056	-28.4973241456784	-22.9758632278162	-5.52146091786225
219	0.0773344495820476	0.0144560225191267	-1.99273361440649	-28.5643634680892	-23.042902550227	-5.52146091786225
220	0.084031938658254	0.0144560225191267	-1.99273361440649	-28.5080109795881	-22.9865500617259	-5.52146091786225
221	0.084031938658254	0.0144560225191267	-1.99273361440649	-28.5080109795881	-22.9865500617259	-5.52146091786225
222	0.084031938658254	0.0144560225191267	-1.99273361440649	-28.5080109795881	-22.9865500617259	-5.52146091786225
223	0.114967785895614	0.0144560225191267	-1.99273361440649	-28.6257116687742	-23.104250750912	-5.52146091786225
224	0.114967785895614	0.0144560225191267	-1.99273361440649	-28.6257116687742	-23.104250750912	-5.52146091786225
225	0.114967785895614	0.0144560225191267	-1.99273361440649	-28.6257116687742	-23.104250750912	-5.52146091786225
226	0.114967785895614	0.0144560225191267	-1.99273361440649	-28.6257116687742	-23.104250750912	-5.52146091786225
227	0.114967785895614	0.0144560225191267	-1.99273361440649	-28.6257116687742	-23.104250750912	-5.52146091786225
228	0.114967785895614	0.0144560225191267	-1.99273361440649	-28.6257116687742	-23.104250750912	-5.52146091786225
229	0.0994989713404678	0.0144560225191267	-1.99273361440649	-28.500368119508	-22.9789072016458	-5.52146091786225
230	0.0994989713404678	0.0144560225191267	-1.99273361440649	-28.500368119508	-22.9789072016458	-5.52146091786225
231	0.0994989713404678	0.0144560225191267	-1.99273361440649	-28.500368119508	-22.9789072016458	-5.52146091786225
232	0.0994989713404678	0.0144560225191267	-1.99273361440649	-28.500368119508	-22.9789072016458	-5.52146091786225
233	0.0994989713404678	0.0304301518528559	-1.99273361440649	-28.8955607263838	-23.3740998085216	-5.52146091786225
234	0.0994989713404678	0.0304301518528559	-1.99273361440649	-28.8955607263838	-23.3740998085216	-5.52146091786225
235	0.0994989713404678	0.0304301518528559	-1.99273361440649	-28.8955607263838	-23.3740998085216	-5.52146091786225
236	0.0994989713404678	0.0202472584792342	-1.99273361440649	-28.6222870782565	-23.1008261603943	-5.52146091786225
237	0.0994989713404678	0.0202472584792342	-1.99273361440649	-28.6222870782565	-23.1008261603943	-5.52146091786225
238	0.12095331303751	0.0202472584792342	-1.99273361440649	-28.7557057984531	-23.2342448805908	-5.52146091786225
239	0.12095331303751	0.0198655292726893	-1.99273361440649	-28.7514086194086	-23.2299477015464	-5.52146091786225
240	0.12095331303751	0.0198655292726893	-1.99273361440649	-28.7514086194086	-23.2299477015464	-5.52146091786225
241	0.154594386109593	0.0198655292726893	-1.99273361440649	-29.3182680275113	-23.7968071096491	-5.52146091786225
242	0.154594386109593	0.0209176125622363	-1.99273361440649	-29.3129142791395	-23.7914533612772	-5.52146091786225
243	0.154594386109593	0.0209176125622363	-1.99273361440649	-29.3129142791395	-23.7914533612772	-5.52146091786225
244	0.138387076788923	0.0209176125622363	-1.99273361440649	-29.00390468238	-23.4824437645178	-5.52146091786225
245	0.138387076788923	0.0141880329282579	-1.99273361440649	-29.0012281148339	-23.4797671969717	-5.52146091786225
246	0.138387076788923	0.0141880329282579	-1.99273361440649	-29.0012281148339	-23.4797671969717	-5.52146091786225
247	0.138387076788923	0.0141880329282579	-1.99273361440649	-29.0012281148339	-23.4797671969717	-5.52146091786225
248	0.138387076788923	0.0453029863712109	-1.99273361440649	-29.3033954439146	-23.7819345260524	-5.52146091786225
249	0.138387076788923	0.0453029863712109	-1.99273361440649	-29.3033954439146	-23.7819345260524	-5.52146091786225
250	0.0972259470078558	0.0453029863712109	-1.99273361440649	-29.4490514687456	-23.9275905508834	-5.52146091786225
