state	lambda_0	mu_0	theta	LP	LL	Pr
143	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
144	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
145	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
146	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
147	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
148	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
149	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
150	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
151	0.0289575214648951	0.00147442792745519	0.400391494448444	-27.824517252871	-22.3030563350087	-5.52146091786225
152	0.0289575214648951	0.00259548123181329	0.400391494448444	-27.8307250604432	-22.309264142581	-5.52146091786225
153	0.0289575214648951	0.00259548123181329	0.400391494448444	-27.8307250604432	-22.309264142581	-5.52146091786225
154	0.0289575214648951	0.00259548123181329	0.400391494448444	-27.8307250604432	-22.309264142581	-5.52146091786225
155	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
156	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
157	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
158	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
159	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
160	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
161	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
162	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
163	0.0289575214648951	0.00359733070308416	0.400391494448444	-27.8371711518402	-22.315710233978	-5.52146091786225
164	0.0289575214648951	0.00240998917678065	0.400391494448444	-27.8296245335855	-22.3081636157233	-5.52146091786225
165	0.0289575214648951	0.00240998917678065	0.400391494448444	-27.8296245335855	-22.3081636157233	-5.52146091786225
166	0.0289575214648951	0.00240998917678065	0.400391494448444	-27.8296245335855	-22.3081636157233	-5.52146091786225
167	0.0289575214648951	0.00438758130906644	0.400391494448444	-27.8428526087275	-22.3213916908652	-5.52146091786225
168	0.0289575214648951	0.00438758130906644	1.46915511611065	-28.891564106004	-23.3701031881418	-5.52146091786225
169	0.0289575214648951	0.00438758130906644	1.46915511611065	-28.891564106004	-23.3701031881418	-5.52146091786225
170	0.0289575214648951	0.0110749610419885	1.46915511611065	-28.6977758226331	-23.1763149047709	-5.52146091786225
171	0.0289575214648951	0.0110749610419885	1.46915511611065	-28.6977758226331	-23.1763149047709	-5.52146091786225
172	0.0289575214648951	0.0110749610419885	1.46915511611065	-28.6977758226331	-23.1763149047709	-5.52146091786225
173	0.0289575214648951	0.020840313191699	1.46915511611065	-28.47690305597	-22.9554421381078	-5.52146091786225
174	0.0289575214648951	0.020840313191699	1.46915511611065	-28.47690305597	-22.9554421381078	-5.52146091786225
175	0.0289575214648951	0.020840313191699	1.46915511611065	-28.47690305597	-22.9554421381078	-5.52146091786225
176	0.0289575214648951	0.0216910956001568	1.46915511611065	-28.4612278439807	-22.9397669261184	-5.52146091786225
177	0.0289575214648951	0.0216910956001568	1.46915511611065	-28.4612278439807	-22.9397669261184	-5.52146091786225
178	0.0289575214648951	0.0216910956001568	1.46915511611065	-28.4612278439807	-22.9397669261184	-5.52146091786225
179	0.0289575214648951	0.0222265683156696	1.46915511611065	-28.4516586215794	-22.9301977037171	-5.52146091786225
180	0.0289575214648951	0.0222265683156696	1.46915511611065	-28.4516586215794	-22.9301977037171	-5.52146091786225
181	0.0289575214648951	0.0222265683156696	1.46915511611065	-28.4516586215794	-22.9301977037171	-5.52146091786225
182	0.0289575214648951	0.0283585360613912	1.46915511611065	-28.358509111885	-22.8370481940227	-5.52146091786225
183	0.0289575214648951	0.0283585360613912	1.46915511611065	-28.358509111885	-22.8370481940227	-5.52146091786225
184	0.0289575214648951	0.0283585360613912	1.46915511611065	-28.358509111885	-22.8370481940227	-5.52146091786225
185	0.0289575214648951	0.0346484365882194	1.46915511611065	-28.2946088589653	-22.7731479411031	-5.52146091786225
186	0.0289575214648951	0.0346484365882194	1.46915511611065	-28.2946088589653	-22.7731479411031	-5.52146091786225
187	0.0289575214648951	0.0346484365882194	1.46915511611065	-28.2946088589653	-22.7731479411031	-5.52146091786225
188	0.0289575214648951	0.0409887505623906	1.46915511611065	-28.2628319456926	-22.7413710278304	-5.52146091786225
189	0.0289575214648951	0.0409887505623906	1.46915511611065	-28.2628319456926	-22.7413710278304	-5.52146091786225
190	0.0289575214648951	0.0409887505623906	1.46915511611065	-28.2628319456926	-22.7413710278304	-5.52146091786225
191	0.0289575214648951	0.0486380510944505	1.46915511611065	-28.2680532021848	-22.7465922843225	-5.52146091786225
192	0.0289575214648951	0.0486380510944505	1.46915511611065	-28.2680532021848	-22.7465922843225	-5.52146091786225
193	0.0289575214648951	0.0486380510944505	1.46915511611065	-28.2680532021848	-22.7465922843225	-5.52146091786225
194	0.0289575214648951	0.0562819471401774	1.46915511611065	-28.3203713954086	-22.7989104775463	-5.52146091786225
195	0.0289575214648951	0.0562819471401774	2.18691180098611	-28.9447628200641	-23.4233019022018	-5.52146091786225
196	0.0289575214648951	0.0562819471401774	2.18691180098611	-28.9447628200641	-23.4233019022018	-5.52146091786225
197	0.0289575214648951	0.0581362610183467	2.18691180098611	-28.9018074257148	-23.3803465078526	-5.52146091786225
198	0.0289575214648951	0.0581362610183467	1.60139603869433	-28.3393089403586	-22.8178480224964	-5.52146091786225
199	0.0289575214648951	0.0581362610183467	1.60139603869433	-28.3393089403586	-22.8178480224964	-5.52146091786225
200	0.0289575214648951	0.0543609600790864	1.60139603869433	-28.3235759330353	-22.802115015173	-5.52146091786225
201	0.0289575214648951	0.0543609600790864	1.60139603869433	-28.3235759330353	-22.802115015173	-5.52146091786225
202	0.0289575214648951	0.0543609600790864	1.60139603869433	-28.3235759330353	-22.802115015173	-5.52146091786225
203	0.0289575214648951	0.0619737060799629	1.60139603869433	-28.3669522248617	-22.8454913069995	-5.52146091786225
204	0.0289575214648951	0.0619737060799629	0.631268458519026	-29.1866630833301	-23.6652021654679	-5.52146091786225
205	0.0289575214648951	0.0619737060799629	0.631268458519026	-29.1866630833301	-23.6652021654679	-5.52146091786225
206	0.0289575214648951	0.0711689497665375	0.631268458519026	-29.6030377558276	-24.0815768379653	-5.52146091786225
207	0.0289575214648951	0.0711689497665375	0.631268458519026	-29.6030377558276	-24.0815768379653	-5.52146091786225
208	0.0289575214648951	0.0711689497665375	0.631268458519026	-29.6030377558276	-24.0815768379653	-5.52146091786225
209	0.0289575214648951	0.0635327836706259	0.631268458519026	-29.2538543150118	-23.7323933971496	-5.52146091786225
210	0.0289575214648951	0.0635327836706259	1.35493018937028	-28.4673754030886	-22.9459144852263	-5.52146091786225
211	0.018180179038588	0.0635327836706259	1.35493018937028	-29.4114816784564	-23.8900207605941	-5.52146091786225
212	0.018180179038588	0.0593241090693542	1.35493018937028	-29.2169598364189	-23.6954989185566	-5.52146091786225
213	0.018180179038588	0.0593241090693542	1.35493018937028	-29.2169598364189	-23.6954989185566	-5.52146091786225
214	0.018180179038588	0.0593241090693542	1.35493018937028	-29.2169598364189	-23.6954989185566	-5.52146091786225
215	0.018180179038588	0.0593241090693542	1.35493018937028	-29.2169598364189	-23.6954989185566	-5.52146091786225
216	0.018180179038588	0.0593241090693542	1.35493018937028	-29.2169598364189	-23.6954989185566	-5.52146091786225
217	0.018180179038588	0.0593241090693542	1.35493018937028	-29.2169598364189	-23.6954989185566	-5.52146091786225
218	0.018180179038588	0.0511961938755868	1.35493018937028	-28.8713830174865	-23.3499220996242	-5.52146091786225
219	0.018180179038588	0.0511961938755868	1.35493018937028	-28.8713830174865	-23.3499220996242	-5.52146091786225
220	0.018180179038588	0.0511961938755868	1.35493018937028	-28.8713830174865	-23.3499220996242	-5.52146091786225
221	0.018180179038588	0.055266324202307	1.35493018937028	-29.0393296500643	-23.5178687322021	-5.52146091786225
222	0.018180179038588	0.055266324202307	1.35493018937028	-29.0393296500643	-23.5178687322021	-5.52146091786225
223	0.018180179038588	0.055266324202307	1.35493018937028	-29.0393296500643	-23.5178687322021	-5.52146091786225
224	0.018180179038588	0.0622480616189215	1.35493018937028	-29.3510206311457	-23.8295597132834	-5.52146091786225
225	0.018180179038588	0.0622480616189215	1.35493018937028	-29.3510206311457	-23.8295597132834	-5.52146091786225
226	0.018180179038588	0.0622480616189215	1.35493018937028	-29.3510206311457	-23.8295597132834	-5.52146091786225
227	0.018180179038588	0.0701045792235474	1.35493018937028	-29.7350313818771	-24.2135704640149	-5.52146091786225
228	0.018180179038588	0.0701045792235474	0.684283372524122	-31.0609134625112	-25.5394525446489	-5.52146091786225
229	0.018180179038588	0.0701045792235474	0.684283372524122	-31.0609134625112	-25.5394525446489	-5.52146091786225
230	0.018180179038588	0.0710008008812845	0.684283372524122	-31.1181299675914	-25.5966690497292	-5.52146091786225
231	0.018180179038588	0.0710008008812845	0.684283372524122	-31.1181299675914	-25.5966690497292	-5.52146091786225
232	0.018180179038588	0.0710008008812845	0.684283372524122	-31.1181299675914	-25.5966690497292	-5.52146091786225
233	0.018180179038588	0.0710008008812845	0.684283372524122	-31.1181299675914	-25.5966690497292	-5.52146091786225
234	0.018180179038588	0.0710008008812845	2.82368892381198	-28.3387197973909	-22.8172588795286	-5.52146091786225
235	0.018180179038588	0.0710008008812845	2.82368892381198	-28.3387197973909	-22.8172588795286	-5.52146091786225
236	0.018180179038588	0.0796819794183208	2.82368892381198	-28.3585931763265	-22.8371322584642	-5.52146091786225
237	0.018180179038588	0.0796819794183208	2.82368892381198	-28.3585931763265	-22.8371322584642	-5.52146091786225
238	0.018180179038588	0.0796819794183208	2.82368892381198	-28.3585931763265	-22.8371322584642	-5.52146091786225
239	0.018180179038588	0.0769382814843953	2.82368892381198	-28.3457339099223	-22.82427299206	-5.52146091786225
240	0.018180179038588	0.0769382814843953	1.42732311911773	-29.9547138828014	-24.4332529649391	-5.52146091786225
241	0.018180179038588	0.0769382814843953	1.42732311911773	-29.9547138828014	-24.4332529649391	-5.52146091786225
242	0.018180179038588	0.0777976586520169	1.42732311911773	-30.0002938733064	-24.4788329554442	-5.52146091786225
243	0.018180179038588	0.0777976586520169	1.42732311911773	-30.0002938733064	-24.4788329554442	-5.52146091786225
244	0.0494332372182952	0.0777976586520169	1.42732311911773	-29.255686886055	-23.7342259681927	-5.52146091786225
245	0.0494332372182952	0.0732252378114583	1.42732311911773	-29.3517123225995	-23.8302514047372	-5.52146091786225
246	0.0494332372182952	0.0732252378114583	1.42732311911773	-29.3517123225995	-23.8302514047372	-5.52146091786225
247	0.0494332372182952	0.0732252378114583	1.42732311911773	-29.3517123225995	-23.8302514047372	-5.52146091786225
248	0.0494332372182952	0.0816340182249373	1.42732311911773	-29.1874809278889	-23.6660200100266	-5.52146091786225
249	0.0494332372182952	0.0816340182249373	1.42732311911773	-29.1874809278889	-23.6660200100266	-5.52146091786225
250	0.0494332372182952	0.0816340182249373	1.42732311911773	-29.1874809278889	-23.6660200100266	-5.52146091786225
251	0.0494332372182952	0.0820430950499857	1.42732311911773	-29.1808773254774	-23.6594164076152	-5.52146091786225
252	0.0494332372182952	0.0820430950499857	1.42732311911773	-29.1808773254774	-23.6594164076152	-5.52146091786225
253	0.0494332372182952	0.0820430950499857	1.42732311911773	-29.1808773254774	-23.6594164076152	-5.52146091786225
